molecule_chembl_id,std_smiles,standard_type,IC50_nM,n_mediciones,pActividad,activo,MW,LogP,HBD,HBA,TPSA,RotBonds,QED,lipinski_ok,es_pains,razon_pains
CHEMBL402149,CO/N=C/c1c(N)ncnc1Nc1cccc(Br)c1,IC50,24.0,1,7.619788758288393,1,322.17,2.55,2,6,85.42,4,0.667,True,False,
CHEMBL3092305,COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,265.0,1,6.576754126063191,1,515.93,4.18,3,8,123.7,8,0.301,True,False,
CHEMBL3325474,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,IC50,4300.0,1,5.366531544420413,0,481.52,2.94,1,9,128.6,3,0.439,True,False,
CHEMBL3325476,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,IC50,8100.0,1,5.09151498112135,0,501.93,3.28,1,9,128.6,3,0.42,True,False,
CHEMBL3325475,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,IC50,1300.0,1,5.886056647693162,0,497.52,2.64,1,10,137.83,4,0.419,True,False,
CHEMBL3325473,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,IC50,1100.0,1,5.958607314841775,0,467.49,2.63,1,9,128.6,3,0.452,True,False,
CHEMBL2348419,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,IC50,110.0,1,6.958607314841775,1,490.87,6.06,2,7,85.37,5,0.421,True,False,
CHEMBL2348416,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,IC50,44.0,1,7.356547323513812,1,478.96,6.25,2,8,85.37,5,0.328,True,False,
CHEMBL231663,COC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,IC50,1000.0,1,5.999999999999999,0,513.58,4.4,1,7,89.58,7,0.323,True,False,
CHEMBL3233759,COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,IC50,4997.0,1,5.301290650557413,0,394.82,3.73,2,7,93.21,5,0.506,True,False,
CHEMBL3899440,COC(=O)CCC(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,IC50,50.0,1,7.30102999566398,1,549.41,4.25,1,9,112.11,9,0.392,True,False,
CHEMBL3233760,COC(=O)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,IC50,10000.0,1,5.0,0,422.87,4.51,2,7,93.21,7,0.544,True,False,
CHEMBL206782,COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,IC50,31.0,1,7.508638306165727,1,573.02,6.27,2,7,102.44,10,0.17,False,False,
CHEMBL3979195,COC(=O)CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,IC50,50.0,1,7.30102999566398,1,549.46,5.11,1,9,95.04,11,0.259,False,False,
CHEMBL3978177,COC(=O)CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,IC50,50.0,1,7.30102999566398,1,521.4,4.33,1,9,95.04,9,0.413,True,False,
CHEMBL5208825,COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,IC50,75.42,1,7.122513471930398,1,311.14,1.79,1,4,72.05,3,0.877,True,False,
CHEMBL5206400,COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,IC50,82.76,1,7.082179518006302,1,266.68,1.68,1,4,72.05,3,0.858,True,False,
CHEMBL39715,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,IC50,3.388,1,8.47005659834133,1,454.33,4.22,2,6,83.14,6,0.425,True,False,
CHEMBL444337,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,1300.0,1,5.886056647693162,0,538.6,4.24,1,6,86.96,4,0.345,True,False,
CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,IC50,740.0,1,6.130768280269024,1,367.41,1.81,2,7,106.5,4,0.677,True,False,
CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,IC50,800.0,1,6.096910013008056,1,381.44,2.2,2,7,106.5,4,0.667,True,False,
CHEMBL355891,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,IC50,830.0,1,6.080921907623925,1,381.44,2.11,1,7,95.5,5,0.676,True,False,
CHEMBL169065,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,IC50,1470.0,1,5.8326826652518236,0,395.46,2.5,1,7,95.5,5,0.663,True,False,
CHEMBL3975598,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1,IC50,611.0,1,6.213958789757445,1,522.61,2.3,2,10,118.15,11,0.287,True,False,
CHEMBL3904787,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cc1,IC50,763.0,1,6.117475462045118,1,509.56,2.39,2,10,124.14,11,0.294,True,False,
CHEMBL3917723,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1,IC50,9941.0,1,5.002569926202528,0,493.56,3.15,2,9,114.91,10,0.411,True,False,
CHEMBL246491,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,IC50,460.0,1,6.337242168318426,1,460.47,3.7,1,7,95.57,8,0.353,True,False,
CHEMBL355461,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,IC50,3000.0,1,5.522878745280337,0,303.31,2.13,4,6,99.02,5,0.499,True,True,mannich_A(296)
CHEMBL5832255,COC(=O)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccnc3)c1)n2CC(C)(C)O,IC50,4.1,1,8.387216143280263,1,459.51,2.65,2,6,122.46,6,0.428,True,False,
CHEMBL5891448,COC(=O)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,IC50,7.3,1,8.136677139879543,1,462.51,1.99,2,6,127.39,6,0.422,True,False,
CHEMBL7866,COC(=O)Cn1cc(-c2cccc(Cl)c2)c(=O)c2c(O)cc(OC)cc21,IC50,64.0,1,7.193820026016112,1,373.79,3.21,1,5,77.76,4,0.71,True,False,
CHEMBL130049,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,2400.0,1,5.619788758288393,0,524.58,4.83,1,5,86.96,2,0.357,True,False,
CHEMBL497803,COC(=O)N1CCC[C@@H]1C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,IC50,140.0,1,6.853871964321761,1,537.02,6.39,1,7,76.58,5,0.298,False,False,
CHEMBL5639998,COC(=O)N1CCN2c3cc4c(N[C@H](C)c5cccc(C(F)F)c5F)nnc(C)c4cc3OC[C@H]2C1,IC50,10000.0,1,5.0,0,501.51,4.84,1,7,79.82,4,0.548,True,False,
CHEMBL3221553,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,IC50,7200.0,2,5.142667503568731,0,368.39,3.88,2,7,94.6,5,0.706,True,False,
CHEMBL3221559,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,IC50,10000.0,1,5.0,0,388.81,4.22,2,7,94.6,5,0.675,True,False,
CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,6870.0,1,5.163043262940449,0,354.37,3.57,2,7,94.6,5,0.723,True,False,
CHEMBL3221552,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,IC50,4000.0,2,5.397940008672037,0,368.39,3.88,2,7,94.6,5,0.706,True,False,
CHEMBL2018751,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,IC50,6150.0,2,5.211124884224583,0,388.81,4.22,2,7,94.6,5,0.675,True,False,
CHEMBL1761930,COC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,10000.0,1,5.0,0,355.35,3.62,1,7,91.8,5,0.747,True,False,
CHEMBL328691,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,12.0,1,7.920818753952375,1,373.21,4.31,2,5,76.14,3,0.715,True,False,
CHEMBL2347973,COC(=O)[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,IC50,1451.0,1,5.838332587562264,0,435.48,5.88,1,6,77.25,6,0.336,True,False,
CHEMBL1977041,COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,Ki,1995.26,1,5.7000005038830155,0,416.44,3.72,3,6,123.64,4,0.436,True,False,
CHEMBL5177576,COC(=O)c1c(C)[nH]c2cc(Nc3ncc(Cl)c(Nc4ccccc4NS(C)(=O)=O)n3)ccc12,IC50,1000.0,1,5.999999999999999,0,500.97,4.57,4,8,138.1,7,0.271,True,False,
CHEMBL516487,COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,IC50,54.0,1,7.267606240177031,1,384.82,3.82,2,7,99.36,6,0.623,True,False,
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,9000.0,1,5.045757490560675,0,469.49,4.62,0,7,86.05,5,0.347,True,True,quinone_A(370)
CHEMBL200976,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,2800.0,1,5.552841968657781,0,483.52,5.01,0,7,86.05,5,0.325,True,True,quinone_A(370)
CHEMBL130117,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,IC50,10000.0,1,5.0,0,271.27,2.64,2,5,79.12,3,0.664,True,False,
CHEMBL335074,COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,IC50,10000.0,1,5.0,0,271.27,2.64,2,5,79.12,3,0.664,True,False,
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,600.0,1,6.221848749616355,1,289.29,2.2,4,6,99.02,4,0.509,True,True,mannich_A(296)
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,IC50,9500.0,1,5.0222763947111515,0,303.31,2.51,3,6,88.02,5,0.581,True,True,mannich_A(296)
CHEMBL130337,COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,IC50,10000.0,1,5.0,0,273.29,2.5,3,5,78.79,4,0.589,True,False,
CHEMBL3760071,COC(=O)c1cc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,IC50,4.0,1,8.397940008672036,1,449.53,5.34,1,8,82.57,7,0.382,True,False,
CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,IC50,15.0,1,7.823908740944318,1,562.55,6.04,3,6,113.93,7,0.209,False,False,
CHEMBL142611,COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1,IC50,10000.0,1,5.0,0,284.35,4.14,1,3,46.53,2,0.843,True,False,
CHEMBL3759459,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,IC50,20.0,1,7.698970004336018,1,419.51,5.33,1,7,73.34,6,0.426,True,False,
CHEMBL357040,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,IC50,5000.0,1,5.301029995663981,0,284.35,4.14,1,3,46.53,2,0.843,True,False,
CHEMBL142985,COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1,IC50,5000.0,1,5.301029995663981,0,304.35,4.51,1,3,46.53,3,0.724,True,False,
CHEMBL130893,COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,IC50,10000.0,1,5.0,0,287.27,2.34,3,6,99.35,3,0.457,True,False,
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,IC50,7400.0,1,5.130768280269023,0,628.69,5.69,1,6,104.03,4,0.252,False,False,
CHEMBL346553,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,IC50,6100.0,1,5.214670164989232,0,648.76,7.5,0,8,96.6,9,0.09,False,False,
CHEMBL133283,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,IC50,10000.0,1,5.0,0,289.29,2.2,4,6,99.02,4,0.509,True,True,mannich_A(296)
CHEMBL4214588,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,IC50,46.0,1,7.337242168318426,1,386.41,3.8,2,7,97.23,5,0.504,True,False,
CHEMBL3758758,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,IC50,7.0,1,8.154901959985743,1,419.51,5.33,1,7,73.34,6,0.426,True,False,
CHEMBL77401,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,IC50,1500.0,1,5.823908740944319,0,363.35,2.49,0,7,112.81,6,0.335,True,False,
CHEMBL76929,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,IC50,1800.0,1,5.7447274948966935,0,379.35,2.19,1,8,133.04,6,0.349,True,False,
CHEMBL525203,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1,IC50,10000.0,1,5.0,0,484.56,4.52,2,5,90.98,6,0.397,True,False,
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,IC50,10000.0,1,5.0,0,539.64,3.62,2,7,94.22,7,0.35,True,False,
CHEMBL1917092,COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,IC50,1000.0,1,5.999999999999999,0,400.28,3.16,0,4,72.8,2,0.726,True,False,
CHEMBL5415647,COC(=O)c1cccc(-c2cc3c(N(C)Cc4cccc(C)c4)ncnc3[nH]2)c1,IC50,1000.0,1,5.999999999999999,0,386.46,4.36,1,5,71.11,5,0.516,True,False,
CHEMBL3758990,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,IC50,9.0,1,8.045757490560675,1,419.51,5.33,1,7,73.34,6,0.426,True,False,
CHEMBL334334,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,IC50,9000.0,1,5.045757490560675,0,273.29,2.5,3,5,78.79,4,0.589,True,True,mannich_A(296)
CHEMBL6060556,COC(=O)c1ccccc1CN[C@@H]1CCCN(c2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,IC50,10000.0,1,5.0,0,574.64,1.73,3,11,164.9,9,0.319,False,False,
CHEMBL538757,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1,IC50,8800.0,1,5.055517327849831,0,463.6,5.21,0,6,55.84,11,0.221,True,False,
CHEMBL5269375,COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,IC50,3.4,1,8.468521082957745,1,486.58,3.93,1,8,84.75,6,0.411,True,False,
CHEMBL5590893,COC(=O)c1cnc(S(C)(=O)=O)nc1N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IC50,1000.0,1,5.999999999999999,0,600.66,3.69,1,12,168.31,7,0.213,False,False,
CHEMBL5619848,COC(=O)c1nn2c(NC(C)(C)C)nc3cc(Cl)ccc3c2c1C(=O)OC,IC50,235.0,1,6.628932137728262,1,390.83,3.32,1,7,94.82,3,0.685,True,False,
CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Ki,398.11,1,6.399996913372259,1,474.57,2.64,2,6,93.8,6,0.571,True,False,
CHEMBL5827952,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1)C(=O)NCC2,IC50,0.072,1,10.142667503568731,1,442.47,4.19,3,5,88.27,7,0.511,True,False,
CHEMBL5740720,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,IC50,0.072,1,10.142667503568731,1,424.48,4.05,3,5,88.27,7,0.533,True,False,
CHEMBL5774126,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,IC50,0.138,1,9.860120913598763,1,438.5,4.36,3,5,88.27,7,0.51,True,False,
CHEMBL5778626,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1CC(F)F)C(=O)NCC2,IC50,0.259,1,9.586700235918746,1,488.51,4.86,3,5,88.27,9,0.401,True,False,
CHEMBL5903083,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1O)C(=O)NCC2,IC50,0.541,1,9.26680273489343,1,440.48,3.75,4,6,108.5,7,0.417,True,False,
CHEMBL5743634,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,IC50,0.155,1,9.809668301829708,1,490.48,4.65,3,6,97.5,9,0.404,True,False,
CHEMBL5770549,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OCC(F)F)C(=O)NCC2,IC50,2.14,1,8.669586226650807,1,504.51,4.69,3,6,97.5,10,0.371,True,False,
CHEMBL3092312,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,IC50,400.0,1,6.3979400086720375,1,519.96,4.46,3,8,115.86,10,0.336,True,False,
CHEMBL3233779,COC(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC,IC50,2.0,1,8.698970004336019,1,479.97,4.27,2,8,88.61,10,0.331,True,False,
CHEMBL5930938,COC/C=C/C(=O)N(C)[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)cc2)c2c(N)nccn12,IC50,1000.0,1,5.999999999999999,0,499.58,3.66,2,7,127.74,8,0.354,True,False,
CHEMBL5557058,COC/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc32)C1,IC50,5000.0,1,5.301029995663981,0,551.65,5.16,0,7,100.19,7,0.258,False,False,
CHEMBL6009940,COC/C=C/C(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)c(OC)c2)c2c(N)nccn12,IC50,1000.0,1,5.999999999999999,0,515.57,3.32,3,8,145.76,9,0.288,True,False,
CHEMBL6000385,COC/C=C/C(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)cc2)c2c(N)nccn12,IC50,360.0,1,6.443697499232711,1,485.55,3.31,3,7,136.53,8,0.326,True,False,
CHEMBL92882,COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,1132.0,1,5.946153573147747,0,413.28,4.28,2,5,76.14,6,0.59,True,False,
CHEMBL5641648,COC/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,IC50,0.3981,1,9.400007822415901,1,466.9,6.02,1,7,78.39,8,0.34,True,False,
CHEMBL3736430,COC1(CCN)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,28.0,1,7.552841968657781,1,424.55,3.19,2,8,107.01,7,0.595,True,False,
CHEMBL6007655,COC1(CCN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,IC50,25.0,1,7.602059991327962,1,749.88,3.45,2,13,171.02,10,0.226,False,False,
CHEMBL3736191,COC1(CCO)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,50.0,1,7.30102999566398,1,425.54,3.22,2,8,101.22,7,0.595,True,False,
CHEMBL3735927,COC1(CN(C)C)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,492.0,1,6.308034897232639,1,438.58,3.4,1,8,84.23,7,0.601,True,False,
CHEMBL3736395,COC1(CO)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,Ki,24.0,1,7.619788758288393,1,411.51,2.83,2,8,101.22,6,0.639,True,False,
CHEMBL6062449,COC1=C(C(Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,12.0,1,7.920818753952375,1,515.6,4.2,4,10,133.95,7,0.339,True,False,
CHEMBL5779271,COC1=C(C(Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,11.0,1,7.958607314841775,1,525.03,4.98,4,9,110.16,7,0.318,True,False,
CHEMBL5904573,COC1=C(C(Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(OC)nc2C)NNN1C,IC50,34.0,1,7.468521082957744,1,537.07,4.85,4,10,119.39,8,0.318,True,False,
CHEMBL5771119,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1(C(F)F)CC1,IC50,3.0,1,8.522878745280337,1,591.64,5.37,4,10,133.95,9,0.241,False,False,
CHEMBL6026116,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C12CC(C1)C2,IC50,2.0,1,8.698970004336019,1,567.67,5.12,4,10,133.95,8,0.272,False,False,
CHEMBL6003695,COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,IC50,2.0,1,8.698970004336019,1,541.64,4.73,4,10,133.95,8,0.296,True,False,
CHEMBL5849925,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,8.0,1,8.096910013008056,1,525.03,4.98,4,9,110.16,7,0.318,True,False,
CHEMBL5882302,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1(C(F)F)CC1,IC50,4.0,1,8.397940008672036,1,601.08,6.15,4,9,110.16,9,0.215,False,False,
CHEMBL5746961,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C12CC(C1)C2,IC50,2.0,1,8.698970004336019,1,577.11,5.91,4,9,110.16,8,0.243,False,False,
CHEMBL5900488,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,IC50,2.0,1,8.698970004336019,1,551.07,5.52,4,9,110.16,8,0.27,False,False,
CHEMBL6055537,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(OC)nc2C)NNN1C1(C(F)F)CC1,IC50,15.0,1,7.823908740944318,1,613.11,6.02,4,10,119.39,10,0.216,False,False,
CHEMBL411897,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,IC50,28.0,1,7.552841968657781,1,510.0,4.21,2,9,110.31,10,0.324,True,False,
CHEMBL3352835,COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1,Ki,14.0,1,7.853871964321761,1,473.36,4.79,2,7,92.27,6,0.532,True,False,
